Word,Method1,Method2,Jaccard_Similarity
skelly,deepseek,gpt,0.16666666666666666
skelly,deepseek,llama,0.4
skelly,deepseek,wordnet,0.0
skelly,gpt,llama,0.2
skelly,gpt,wordnet,0.0
skelly,llama,wordnet,0.0
say,deepseek,gpt,0.4166666666666667
say,deepseek,llama,0.6666666666666666
say,deepseek,wordnet,0.2
say,gpt,llama,0.4166666666666667
say,gpt,wordnet,0.05
say,llama,wordnet,0.14285714285714285
tinsel,deepseek,gpt,0.25
tinsel,deepseek,llama,0.3333333333333333
tinsel,deepseek,wordnet,0.0
tinsel,gpt,llama,0.2
tinsel,gpt,wordnet,0.0
tinsel,llama,wordnet,0.0
animal,deepseek,gpt,0.4166666666666667
animal,deepseek,llama,0.46153846153846156
animal,deepseek,wordnet,0.23529411764705882
animal,gpt,llama,0.5
animal,gpt,wordnet,0.2727272727272727
animal,llama,wordnet,0.3333333333333333
buckled,deepseek,gpt,0.25
buckled,deepseek,llama,1.0
buckled,deepseek,wordnet,0.0
buckled,gpt,llama,0.25
buckled,gpt,wordnet,0.0
buckled,llama,wordnet,0.0
syrup,deepseek,gpt,0.16666666666666666
syrup,deepseek,llama,0.16666666666666666
syrup,deepseek,wordnet,0.1
syrup,gpt,llama,0.42857142857142855
syrup,gpt,wordnet,0.0
syrup,llama,wordnet,0.0
nightly,deepseek,gpt,0.8
nightly,deepseek,llama,0.375
nightly,deepseek,wordnet,0.0
nightly,gpt,llama,0.42857142857142855
nightly,gpt,wordnet,0.0
nightly,llama,wordnet,0.14285714285714285
consign,deepseek,gpt,0.4444444444444444
consign,deepseek,llama,0.23076923076923078
consign,deepseek,wordnet,0.0
consign,gpt,llama,0.36363636363636365
consign,gpt,wordnet,0.0
consign,llama,wordnet,0.0
patriot,deepseek,gpt,0.5
patriot,deepseek,llama,0.25
patriot,deepseek,wordnet,0.09090909090909091
patriot,gpt,llama,0.25
patriot,gpt,wordnet,0.16666666666666666
patriot,llama,wordnet,0.16666666666666666
dirk,deepseek,gpt,0.8
dirk,deepseek,llama,1.0
dirk,deepseek,wordnet,0.0
dirk,gpt,llama,0.8
dirk,gpt,wordnet,0.0
dirk,llama,wordnet,0.0
bagged,deepseek,gpt,0.36363636363636365
bagged,deepseek,llama,0.21428571428571427
bagged,deepseek,wordnet,0.0
bagged,gpt,llama,0.09090909090909091
bagged,gpt,wordnet,0.0
bagged,llama,wordnet,0.0
frisk,deepseek,gpt,0.0
frisk,deepseek,llama,0.0
frisk,deepseek,wordnet,0.18181818181818182
frisk,gpt,llama,0.5
frisk,gpt,wordnet,0.0
frisk,llama,wordnet,0.0
lovingly,deepseek,gpt,0.5
lovingly,deepseek,llama,0.5
lovingly,deepseek,wordnet,0.09090909090909091
lovingly,gpt,llama,0.625
lovingly,gpt,wordnet,0.16666666666666666
lovingly,llama,wordnet,0.1111111111111111
infant,deepseek,gpt,0.4444444444444444
infant,deepseek,llama,0.5555555555555556
infant,deepseek,wordnet,0.2222222222222222
infant,gpt,llama,0.5714285714285714
infant,gpt,wordnet,0.14285714285714285
infant,llama,wordnet,0.125
enclosure,deepseek,gpt,0.15789473684210525
enclosure,deepseek,llama,0.14285714285714285
enclosure,deepseek,wordnet,0.0
enclosure,gpt,llama,0.2
enclosure,gpt,wordnet,0.0
enclosure,llama,wordnet,0.0
palsy,deepseek,gpt,0.2
palsy,deepseek,llama,0.45454545454545453
palsy,deepseek,wordnet,0.1111111111111111
palsy,gpt,llama,0.3333333333333333
palsy,gpt,wordnet,0.2
palsy,llama,wordnet,0.1111111111111111
inevitability,deepseek,gpt,0.2727272727272727
inevitability,deepseek,llama,0.3333333333333333
inevitability,deepseek,wordnet,0.0
inevitability,gpt,llama,0.09090909090909091
inevitability,gpt,wordnet,0.0
inevitability,llama,wordnet,0.125
interment,deepseek,gpt,0.42857142857142855
interment,deepseek,llama,0.5714285714285714
interment,deepseek,wordnet,0.5714285714285714
interment,gpt,llama,0.5
interment,gpt,wordnet,0.5
interment,llama,wordnet,0.6666666666666666
gouge,deepseek,gpt,0.15384615384615385
gouge,deepseek,llama,0.2857142857142857
gouge,deepseek,wordnet,0.0
gouge,gpt,llama,0.0
gouge,gpt,wordnet,0.0
gouge,llama,wordnet,0.0
name,deepseek,gpt,0.625
name,deepseek,llama,0.5
name,deepseek,wordnet,0.0
name,gpt,llama,0.5555555555555556
name,gpt,wordnet,0.0
name,llama,wordnet,0.03333333333333333
footed,deepseek,gpt,0.0
footed,deepseek,llama,0.0
footed,deepseek,wordnet,0.0
footed,gpt,llama,0.0
footed,gpt,wordnet,0.0
footed,llama,wordnet,0.0
brock,deepseek,gpt,0.25
brock,deepseek,llama,0.16666666666666666
brock,deepseek,wordnet,0.0
brock,gpt,llama,0.3333333333333333
brock,gpt,wordnet,0.0
brock,llama,wordnet,0.0
pertinent,deepseek,gpt,0.5
pertinent,deepseek,llama,0.4444444444444444
pertinent,deepseek,wordnet,0.125
pertinent,gpt,llama,0.8571428571428571
pertinent,gpt,wordnet,0.0
pertinent,llama,wordnet,0.0
alluvial,deepseek,gpt,0.5
alluvial,deepseek,llama,0.2857142857142857
alluvial,deepseek,wordnet,0.0
alluvial,gpt,llama,0.3333333333333333
alluvial,gpt,wordnet,0.0
alluvial,llama,wordnet,0.0
repress,deepseek,gpt,0.4117647058823529
repress,deepseek,llama,0.2631578947368421
repress,deepseek,wordnet,0.17391304347826086
repress,gpt,llama,0.3333333333333333
repress,gpt,wordnet,0.1875
repress,llama,wordnet,0.1875
bandicoot,deepseek,gpt,0.2
bandicoot,deepseek,llama,0.2
bandicoot,deepseek,wordnet,0.0
bandicoot,gpt,llama,0.2
bandicoot,gpt,wordnet,0.0
bandicoot,llama,wordnet,0.0
junction,deepseek,gpt,0.45454545454545453
junction,deepseek,llama,0.35714285714285715
junction,deepseek,wordnet,0.0
junction,gpt,llama,0.5
junction,gpt,wordnet,0.0
junction,llama,wordnet,0.0
exacerbation,deepseek,gpt,0.625
exacerbation,deepseek,llama,0.625
exacerbation,deepseek,wordnet,0.1111111111111111
exacerbation,gpt,llama,1.0
exacerbation,gpt,wordnet,0.16666666666666666
exacerbation,llama,wordnet,0.16666666666666666
tele,deepseek,gpt,0.0
tele,deepseek,llama,0.1111111111111111
tele,deepseek,wordnet,0.0
tele,gpt,llama,0.0
tele,gpt,wordnet,0.0
tele,llama,wordnet,0.0
blessing,deepseek,gpt,0.5454545454545454
blessing,deepseek,llama,0.21428571428571427
blessing,deepseek,wordnet,0.2222222222222222
blessing,gpt,llama,0.2727272727272727
blessing,gpt,wordnet,0.1875
blessing,llama,wordnet,0.05555555555555555
tenderness,deepseek,gpt,0.7
tenderness,deepseek,llama,0.6666666666666666
tenderness,deepseek,wordnet,0.1
tenderness,gpt,llama,0.7
tenderness,gpt,wordnet,0.05555555555555555
tenderness,llama,wordnet,0.047619047619047616
assignee,deepseek,gpt,0.1111111111111111
assignee,deepseek,llama,0.1111111111111111
assignee,deepseek,wordnet,0.0
assignee,gpt,llama,1.0
assignee,gpt,wordnet,0.0
assignee,llama,wordnet,0.0
apache,deepseek,gpt,0.14285714285714285
apache,deepseek,llama,0.1111111111111111
apache,deepseek,wordnet,0.0
apache,gpt,llama,0.14285714285714285
apache,gpt,wordnet,0.0
apache,llama,wordnet,0.0
flavin,deepseek,gpt,0.6
flavin,deepseek,llama,0.14285714285714285
flavin,deepseek,wordnet,0.0
flavin,gpt,llama,0.2
flavin,gpt,wordnet,0.0
flavin,llama,wordnet,0.0
dura,deepseek,gpt,0.3
dura,deepseek,llama,0.08333333333333333
dura,deepseek,wordnet,0.0
dura,gpt,llama,0.0
dura,gpt,wordnet,0.0
dura,llama,wordnet,0.0
stocking,deepseek,gpt,0.5
stocking,deepseek,llama,0.7142857142857143
stocking,deepseek,wordnet,0.0
stocking,gpt,llama,0.42857142857142855
stocking,gpt,wordnet,0.0
stocking,llama,wordnet,0.0
crosse,deepseek,gpt,0.0
crosse,deepseek,llama,0.2857142857142857
crosse,deepseek,wordnet,0.0
crosse,gpt,llama,0.0
crosse,gpt,wordnet,0.0
crosse,llama,wordnet,0.0
fellow,deepseek,gpt,0.7
fellow,deepseek,llama,0.7
fellow,deepseek,wordnet,0.18518518518518517
fellow,gpt,llama,0.75
fellow,gpt,wordnet,0.20833333333333334
fellow,llama,wordnet,0.16
companion,deepseek,gpt,0.4666666666666667
companion,deepseek,llama,0.4666666666666667
companion,deepseek,wordnet,0.09523809523809523
companion,gpt,llama,0.5
companion,gpt,wordnet,0.1875
companion,llama,wordnet,0.1875
photochromic,deepseek,gpt,0.16666666666666666
photochromic,deepseek,llama,0.125
photochromic,deepseek,wordnet,0.0
photochromic,gpt,llama,0.2
photochromic,gpt,wordnet,0.0
photochromic,llama,wordnet,0.0
traction,deepseek,gpt,0.5555555555555556
traction,deepseek,llama,0.4444444444444444
traction,deepseek,wordnet,0.1
traction,gpt,llama,0.5714285714285714
traction,gpt,wordnet,0.125
traction,llama,wordnet,0.14285714285714285
clean,deepseek,gpt,0.6
clean,deepseek,llama,0.4166666666666667
clean,deepseek,wordnet,0.030303030303030304
clean,gpt,llama,0.5833333333333334
clean,gpt,wordnet,0.058823529411764705
clean,llama,wordnet,0.05714285714285714
saver,deepseek,gpt,0.2727272727272727
saver,deepseek,llama,0.3
saver,deepseek,wordnet,0.1
saver,gpt,llama,0.2222222222222222
saver,gpt,wordnet,0.125
saver,llama,wordnet,0.0
epsilon,deepseek,gpt,0.2857142857142857
epsilon,deepseek,llama,0.0
epsilon,deepseek,wordnet,0.0
epsilon,gpt,llama,0.0
epsilon,gpt,wordnet,0.0
epsilon,llama,wordnet,0.0
pendulum,deepseek,gpt,0.14285714285714285
pendulum,deepseek,llama,0.1111111111111111
pendulum,deepseek,wordnet,0.0
pendulum,gpt,llama,0.3333333333333333
pendulum,gpt,wordnet,0.0
pendulum,llama,wordnet,0.0
unresolved,deepseek,gpt,0.36363636363636365
unresolved,deepseek,llama,0.36363636363636365
unresolved,deepseek,wordnet,0.16666666666666666
unresolved,gpt,llama,0.5555555555555556
unresolved,gpt,wordnet,0.18181818181818182
unresolved,llama,wordnet,0.08333333333333333
fossa,deepseek,gpt,0.6666666666666666
fossa,deepseek,llama,0.7142857142857143
fossa,deepseek,wordnet,0.1
fossa,gpt,llama,0.6666666666666666
fossa,gpt,wordnet,0.125
fossa,llama,wordnet,0.1
liberation,deepseek,gpt,0.45454545454545453
liberation,deepseek,llama,0.38461538461538464
liberation,deepseek,wordnet,0.05555555555555555
liberation,gpt,llama,0.5555555555555556
liberation,gpt,wordnet,0.15384615384615385
liberation,llama,wordnet,0.0625
delaying,deepseek,gpt,0.3
delaying,deepseek,llama,0.36363636363636365
delaying,deepseek,wordnet,0.0
delaying,gpt,llama,0.4
delaying,gpt,wordnet,0.0
delaying,llama,wordnet,0.0
spatiality,deepseek,gpt,0.2222222222222222
spatiality,deepseek,llama,0.18181818181818182
spatiality,deepseek,wordnet,0.0
spatiality,gpt,llama,0.07692307692307693
spatiality,gpt,wordnet,0.0
spatiality,llama,wordnet,0.0
spectrograph,deepseek,gpt,0.125
spectrograph,deepseek,llama,0.125
spectrograph,deepseek,wordnet,0.0
spectrograph,gpt,llama,0.2
spectrograph,gpt,wordnet,0.0
spectrograph,llama,wordnet,0.0
voucher,deepseek,gpt,0.5
voucher,deepseek,llama,0.3333333333333333
voucher,deepseek,wordnet,0.1111111111111111
voucher,gpt,llama,0.6666666666666666
voucher,gpt,wordnet,0.14285714285714285
voucher,llama,wordnet,0.14285714285714285
decently,deepseek,gpt,0.4444444444444444
decently,deepseek,llama,0.4444444444444444
decently,deepseek,wordnet,0.07692307692307693
decently,gpt,llama,0.42857142857142855
decently,gpt,wordnet,0.1
decently,llama,wordnet,0.1
hydrographic,deepseek,gpt,0.625
hydrographic,deepseek,llama,0.4444444444444444
hydrographic,deepseek,wordnet,0.0
hydrographic,gpt,llama,0.42857142857142855
hydrographic,gpt,wordnet,0.0
hydrographic,llama,wordnet,0.0
sewerage,deepseek,gpt,0.8
sewerage,deepseek,llama,1.0
sewerage,deepseek,wordnet,0.125
sewerage,gpt,llama,0.8
sewerage,gpt,wordnet,0.14285714285714285
sewerage,llama,wordnet,0.125
anatomy,deepseek,gpt,0.3333333333333333
anatomy,deepseek,llama,0.23076923076923078
anatomy,deepseek,wordnet,0.08695652173913043
anatomy,gpt,llama,0.3333333333333333
anatomy,gpt,wordnet,0.05
anatomy,llama,wordnet,0.0
hypersonic,deepseek,gpt,0.0
hypersonic,deepseek,llama,0.5
hypersonic,deepseek,wordnet,0.0
hypersonic,gpt,llama,0.0
hypersonic,gpt,wordnet,0.0
hypersonic,llama,wordnet,0.0
separates,deepseek,gpt,0.25
separates,deepseek,llama,0.35
separates,deepseek,wordnet,0.0
separates,gpt,llama,0.3333333333333333
separates,gpt,wordnet,0.0
separates,llama,wordnet,0.0
troublesome,deepseek,gpt,0.3076923076923077
troublesome,deepseek,llama,0.35714285714285715
troublesome,deepseek,wordnet,0.0
troublesome,gpt,llama,0.23076923076923078
troublesome,gpt,wordnet,0.0
troublesome,llama,wordnet,0.0
localize,deepseek,gpt,0.0
localize,deepseek,llama,0.21428571428571427
localize,deepseek,wordnet,0.07692307692307693
localize,gpt,llama,0.0
localize,gpt,wordnet,0.0
localize,llama,wordnet,0.07142857142857142
mela,deepseek,gpt,0.0
mela,deepseek,llama,0.0
mela,deepseek,wordnet,0.0
mela,gpt,llama,0.8
mela,gpt,wordnet,0.0
mela,llama,wordnet,0.0
violate,deepseek,gpt,0.5833333333333334
violate,deepseek,llama,0.5454545454545454
violate,deepseek,wordnet,0.21739130434782608
violate,gpt,llama,0.7777777777777778
violate,gpt,wordnet,0.125
violate,llama,wordnet,0.13636363636363635
duck,deepseek,gpt,0.0
duck,deepseek,llama,0.0
duck,deepseek,wordnet,0.2222222222222222
duck,gpt,llama,0.25
duck,gpt,wordnet,0.0
duck,llama,wordnet,0.0
bouillon,deepseek,gpt,0.5
bouillon,deepseek,llama,0.75
bouillon,deepseek,wordnet,0.0
bouillon,gpt,llama,0.6
bouillon,gpt,wordnet,0.0
bouillon,llama,wordnet,0.0
skew,deepseek,gpt,0.2727272727272727
skew,deepseek,llama,0.75
skew,deepseek,wordnet,0.0
skew,gpt,llama,0.3333333333333333
skew,gpt,wordnet,0.0
skew,llama,wordnet,0.0
undiluted,deepseek,gpt,0.4444444444444444
undiluted,deepseek,llama,0.75
undiluted,deepseek,wordnet,0.0
undiluted,gpt,llama,0.5714285714285714
undiluted,gpt,wordnet,0.0
undiluted,llama,wordnet,0.0
sturdy,deepseek,gpt,0.42857142857142855
sturdy,deepseek,llama,0.4375
sturdy,deepseek,wordnet,0.23529411764705882
sturdy,gpt,llama,0.5
sturdy,gpt,wordnet,0.08333333333333333
sturdy,llama,wordnet,0.06666666666666667
final,deepseek,gpt,0.6666666666666666
final,deepseek,llama,0.5555555555555556
final,deepseek,wordnet,0.23076923076923078
final,gpt,llama,0.8333333333333334
final,gpt,wordnet,0.3
final,llama,wordnet,0.3333333333333333
centric,deepseek,gpt,0.16666666666666666
centric,deepseek,llama,0.15384615384615385
centric,deepseek,wordnet,0.1111111111111111
centric,gpt,llama,0.18181818181818182
centric,gpt,wordnet,0.0
centric,llama,wordnet,0.0
unoccupied,deepseek,gpt,0.36363636363636365
unoccupied,deepseek,llama,0.5
unoccupied,deepseek,wordnet,0.0
unoccupied,gpt,llama,0.7142857142857143
unoccupied,gpt,wordnet,0.0
unoccupied,llama,wordnet,0.0
his,deepseek,gpt,0.0
his,deepseek,llama,0.0
his,deepseek,wordnet,0.0
his,gpt,llama,0.4
his,gpt,wordnet,0.0
his,llama,wordnet,0.0
unacceptable,deepseek,gpt,0.18181818181818182
unacceptable,deepseek,llama,0.2
unacceptable,deepseek,wordnet,0.08333333333333333
unacceptable,gpt,llama,0.15384615384615385
unacceptable,gpt,wordnet,0.0
unacceptable,llama,wordnet,0.0
sofa,deepseek,gpt,0.8333333333333334
sofa,deepseek,llama,0.8
sofa,deepseek,wordnet,0.14285714285714285
sofa,gpt,llama,0.6666666666666666
sofa,gpt,wordnet,0.125
sofa,llama,wordnet,0.16666666666666666
colin,deepseek,gpt,0.0
colin,deepseek,llama,0.0
colin,deepseek,wordnet,0.0
colin,gpt,llama,0.0
colin,gpt,wordnet,0.0
colin,llama,wordnet,0.0
scenario,deepseek,gpt,0.3076923076923077
scenario,deepseek,llama,0.35714285714285715
scenario,deepseek,wordnet,0.0
scenario,gpt,llama,0.14285714285714285
scenario,gpt,wordnet,0.0
scenario,llama,wordnet,0.1111111111111111
ast,deepseek,gpt,0.75
ast,deepseek,llama,0.0
ast,deepseek,wordnet,0.0
ast,gpt,llama,0.0
ast,gpt,wordnet,0.0
ast,llama,wordnet,0.0
jed,deepseek,gpt,0.0
jed,deepseek,llama,0.0
jed,deepseek,wordnet,0.0
jed,gpt,llama,0.0
jed,gpt,wordnet,0.0
jed,llama,wordnet,0.0
reh,deepseek,gpt,0.14285714285714285
reh,deepseek,llama,0.0
reh,deepseek,wordnet,0.0
reh,gpt,llama,0.0
reh,gpt,wordnet,0.0
reh,llama,wordnet,0.0
nicotinic,deepseek,gpt,0.0
nicotinic,deepseek,llama,0.0
nicotinic,deepseek,wordnet,0.0
nicotinic,gpt,llama,0.5
nicotinic,gpt,wordnet,0.0
nicotinic,llama,wordnet,0.0
tighten,deepseek,gpt,0.4166666666666667
tighten,deepseek,llama,0.2857142857142857
tighten,deepseek,wordnet,0.14285714285714285
tighten,gpt,llama,0.36363636363636365
tighten,gpt,wordnet,0.08333333333333333
tighten,llama,wordnet,0.16666666666666666
like,deepseek,gpt,0.7
like,deepseek,llama,0.5833333333333334
like,deepseek,wordnet,0.0
like,gpt,llama,0.45454545454545453
like,gpt,wordnet,0.0
like,llama,wordnet,0.0
blinked,deepseek,gpt,0.2857142857142857
blinked,deepseek,llama,0.42857142857142855
blinked,deepseek,wordnet,0.0
blinked,gpt,llama,0.5
blinked,gpt,wordnet,0.0
blinked,llama,wordnet,0.0
protuberance,deepseek,gpt,0.3333333333333333
protuberance,deepseek,llama,0.6666666666666666
protuberance,deepseek,wordnet,0.35294117647058826
protuberance,gpt,llama,0.2727272727272727
protuberance,gpt,wordnet,0.13333333333333333
protuberance,llama,wordnet,0.4
tasteless,deepseek,gpt,0.5
tasteless,deepseek,llama,0.5555555555555556
tasteless,deepseek,wordnet,0.0
tasteless,gpt,llama,0.4444444444444444
tasteless,gpt,wordnet,0.0
tasteless,llama,wordnet,0.0
invention,deepseek,gpt,0.45454545454545453
invention,deepseek,llama,0.26666666666666666
invention,deepseek,wordnet,0.15384615384615385
invention,gpt,llama,0.5
invention,gpt,wordnet,0.2222222222222222
invention,llama,wordnet,0.07692307692307693
afford,deepseek,gpt,0.15384615384615385
afford,deepseek,llama,0.0
afford,deepseek,wordnet,0.2
afford,gpt,llama,0.4
afford,gpt,wordnet,0.0
afford,llama,wordnet,0.0
myalgia,deepseek,gpt,0.4
myalgia,deepseek,llama,0.125
myalgia,deepseek,wordnet,0.0
myalgia,gpt,llama,0.14285714285714285
myalgia,gpt,wordnet,0.25
myalgia,llama,wordnet,0.0
potash,deepseek,gpt,0.4
potash,deepseek,llama,0.3333333333333333
potash,deepseek,wordnet,0.0
potash,gpt,llama,0.16666666666666666
potash,gpt,wordnet,0.0
potash,llama,wordnet,0.16666666666666666
chat,deepseek,gpt,0.23076923076923078
chat,deepseek,llama,0.4
chat,deepseek,wordnet,0.125
chat,gpt,llama,0.07692307692307693
chat,gpt,wordnet,0.038461538461538464
chat,llama,wordnet,0.041666666666666664
nous,deepseek,gpt,0.5
nous,deepseek,llama,0.7142857142857143
nous,deepseek,wordnet,0.09090909090909091
nous,gpt,llama,0.25
nous,gpt,wordnet,0.0
nous,llama,wordnet,0.1111111111111111
latterly,deepseek,gpt,0.3333333333333333
latterly,deepseek,llama,0.5
latterly,deepseek,wordnet,0.2857142857142857
latterly,gpt,llama,0.8
latterly,gpt,wordnet,0.5
latterly,llama,wordnet,0.42857142857142855
supply,deepseek,gpt,0.5
supply,deepseek,llama,0.6363636363636364
supply,deepseek,wordnet,0.16666666666666666
supply,gpt,llama,0.6
supply,gpt,wordnet,0.11764705882352941
supply,llama,wordnet,0.1875
passenger,deepseek,gpt,0.6666666666666666
passenger,deepseek,llama,0.5714285714285714
passenger,deepseek,wordnet,0.16666666666666666
passenger,gpt,llama,0.5714285714285714
passenger,gpt,wordnet,0.16666666666666666
passenger,llama,wordnet,0.14285714285714285
vagrant,deepseek,gpt,0.6666666666666666
vagrant,deepseek,llama,0.6
vagrant,deepseek,wordnet,0.15384615384615385
vagrant,gpt,llama,0.36363636363636365
vagrant,gpt,wordnet,0.16666666666666666
vagrant,llama,wordnet,0.15384615384615385
crucially,deepseek,gpt,0.5
crucially,deepseek,llama,0.7142857142857143
crucially,deepseek,wordnet,0.0
crucially,gpt,llama,0.6666666666666666
crucially,gpt,wordnet,0.0
crucially,llama,wordnet,0.0
oat,deepseek,gpt,0.3333333333333333
oat,deepseek,llama,0.2727272727272727
oat,deepseek,wordnet,0.0
oat,gpt,llama,0.25
oat,gpt,wordnet,0.0
oat,llama,wordnet,0.0
devotee,deepseek,gpt,0.5555555555555556
devotee,deepseek,llama,0.6
devotee,deepseek,wordnet,0.09090909090909091
devotee,gpt,llama,0.75
devotee,gpt,wordnet,0.1111111111111111
devotee,llama,wordnet,0.09090909090909091
wondrous,deepseek,gpt,0.38461538461538464
wondrous,deepseek,llama,0.46153846153846156
wondrous,deepseek,wordnet,0.04
wondrous,gpt,llama,0.5833333333333334
wondrous,gpt,wordnet,0.08333333333333333
wondrous,llama,wordnet,0.08
reactor,deepseek,gpt,0.2222222222222222
reactor,deepseek,llama,0.18181818181818182
reactor,deepseek,wordnet,0.125
reactor,gpt,llama,0.1111111111111111
reactor,gpt,wordnet,0.2
reactor,llama,wordnet,0.14285714285714285
telethon,deepseek,gpt,0.0
telethon,deepseek,llama,0.42857142857142855
telethon,deepseek,wordnet,0.0
telethon,gpt,llama,0.0
telethon,gpt,wordnet,0.0
telethon,llama,wordnet,0.0
geochemical,deepseek,gpt,0.0
geochemical,deepseek,llama,0.0
geochemical,deepseek,wordnet,0.0
geochemical,gpt,llama,0.0
geochemical,gpt,wordnet,0.0
geochemical,llama,wordnet,0.0
stark,deepseek,gpt,0.2
stark,deepseek,llama,0.3888888888888889
stark,deepseek,wordnet,0.25
stark,gpt,llama,0.25
stark,gpt,wordnet,0.1111111111111111
stark,llama,wordnet,0.24
repeatedly,deepseek,gpt,0.6666666666666666
repeatedly,deepseek,llama,0.36363636363636365
repeatedly,deepseek,wordnet,0.0
repeatedly,gpt,llama,0.2
repeatedly,gpt,wordnet,0.0
repeatedly,llama,wordnet,0.0
poignantly,deepseek,gpt,0.375
poignantly,deepseek,llama,0.3
poignantly,deepseek,wordnet,0.2857142857142857
poignantly,gpt,llama,0.2
poignantly,gpt,wordnet,0.14285714285714285
poignantly,llama,wordnet,0.25
pencil,deepseek,gpt,0.1111111111111111
pencil,deepseek,llama,0.0
pencil,deepseek,wordnet,0.0
pencil,gpt,llama,0.2222222222222222
pencil,gpt,wordnet,0.0
pencil,llama,wordnet,0.0
obe,deepseek,gpt,0.0
obe,deepseek,llama,0.0
obe,deepseek,wordnet,0.0
obe,gpt,llama,0.25
obe,gpt,wordnet,0.0
obe,llama,wordnet,0.0
window,deepseek,gpt,0.4166666666666667
window,deepseek,llama,0.38461538461538464
window,deepseek,wordnet,0.0
window,gpt,llama,0.4166666666666667
window,gpt,wordnet,0.0
window,llama,wordnet,0.0
skim,deepseek,gpt,0.23076923076923078
skim,deepseek,llama,0.23076923076923078
skim,deepseek,wordnet,0.09090909090909091
skim,gpt,llama,0.5
skim,gpt,wordnet,0.05263157894736842
skim,llama,wordnet,0.05263157894736842
genealogy,deepseek,gpt,0.5
genealogy,deepseek,llama,0.4444444444444444
genealogy,deepseek,wordnet,0.14285714285714285
genealogy,gpt,llama,0.4444444444444444
genealogy,gpt,wordnet,0.0
genealogy,llama,wordnet,0.0
inclusion,deepseek,gpt,0.23076923076923078
inclusion,deepseek,llama,0.13333333333333333
inclusion,deepseek,wordnet,0.07692307692307693
inclusion,gpt,llama,0.3
inclusion,gpt,wordnet,0.0
inclusion,llama,wordnet,0.0
fitting,deepseek,gpt,0.2777777777777778
fitting,deepseek,llama,0.26666666666666666
fitting,deepseek,wordnet,0.0
fitting,gpt,llama,0.5555555555555556
fitting,gpt,wordnet,0.0
fitting,llama,wordnet,0.0
burn,deepseek,gpt,0.5454545454545454
burn,deepseek,llama,0.6666666666666666
burn,deepseek,wordnet,0.07692307692307693
burn,gpt,llama,0.5454545454545454
burn,gpt,wordnet,0.041666666666666664
burn,llama,wordnet,0.037037037037037035
gracilis,deepseek,gpt,0.125
gracilis,deepseek,llama,0.1111111111111111
gracilis,deepseek,wordnet,0.0
gracilis,gpt,llama,0.8
gracilis,gpt,wordnet,0.0
gracilis,llama,wordnet,0.0
overstate,deepseek,gpt,0.5
overstate,deepseek,llama,0.6363636363636364
overstate,deepseek,wordnet,0.3076923076923077
overstate,gpt,llama,0.4444444444444444
overstate,gpt,wordnet,0.5
overstate,llama,wordnet,0.36363636363636365
finite,deepseek,gpt,0.3333333333333333
finite,deepseek,llama,0.36363636363636365
finite,deepseek,wordnet,0.0
finite,gpt,llama,0.4444444444444444
finite,gpt,wordnet,0.0
finite,llama,wordnet,0.0
penalize,deepseek,gpt,0.3
penalize,deepseek,llama,0.36363636363636365
penalize,deepseek,wordnet,0.1
penalize,gpt,llama,0.3333333333333333
penalize,gpt,wordnet,0.14285714285714285
penalize,llama,wordnet,0.1111111111111111
sea,deepseek,gpt,0.2
sea,deepseek,llama,0.23076923076923078
sea,deepseek,wordnet,0.1
sea,gpt,llama,0.23076923076923078
sea,gpt,wordnet,0.1
sea,llama,wordnet,0.125
spoiled,deepseek,gpt,0.3076923076923077
spoiled,deepseek,llama,0.3333333333333333
spoiled,deepseek,wordnet,0.03225806451612903
spoiled,gpt,llama,0.3
spoiled,gpt,wordnet,0.0
spoiled,llama,wordnet,0.0
tourism,deepseek,gpt,0.4444444444444444
tourism,deepseek,llama,0.2727272727272727
tourism,deepseek,wordnet,0.0
tourism,gpt,llama,0.375
tourism,gpt,wordnet,0.0
tourism,llama,wordnet,0.0
intercellular,deepseek,gpt,0.16666666666666666
intercellular,deepseek,llama,0.5
intercellular,deepseek,wordnet,0.0
intercellular,gpt,llama,0.14285714285714285
intercellular,gpt,wordnet,0.0
intercellular,llama,wordnet,0.0
antacid,deepseek,gpt,0.16666666666666666
antacid,deepseek,llama,0.4
antacid,deepseek,wordnet,0.5
antacid,gpt,llama,0.2
antacid,gpt,wordnet,0.0
antacid,llama,wordnet,0.14285714285714285
preface,deepseek,gpt,0.4
preface,deepseek,llama,0.4
preface,deepseek,wordnet,0.07142857142857142
preface,gpt,llama,0.42857142857142855
preface,gpt,wordnet,0.1
preface,llama,wordnet,0.1
indignation,deepseek,gpt,0.6
indignation,deepseek,llama,0.26666666666666666
indignation,deepseek,wordnet,0.1
indignation,gpt,llama,0.4166666666666667
indignation,gpt,wordnet,0.125
indignation,llama,wordnet,0.09090909090909091
disability,deepseek,gpt,0.4166666666666667
disability,deepseek,llama,0.38461538461538464
disability,deepseek,wordnet,0.16666666666666666
disability,gpt,llama,0.5
disability,gpt,wordnet,0.2222222222222222
disability,llama,wordnet,0.2
porch,deepseek,gpt,0.5555555555555556
porch,deepseek,llama,0.75
porch,deepseek,wordnet,0.0
porch,gpt,llama,0.5555555555555556
porch,gpt,wordnet,0.0
porch,llama,wordnet,0.0
endanger,deepseek,gpt,0.7
endanger,deepseek,llama,0.7
